-0.261799	55.9686
-0.256799	56.3216
-0.251799	56.6749
-0.246799	57.0284
-0.241799	57.3821
-0.236799	57.736
-0.231799	58.09
-0.226799	58.4443
-0.221799	58.7987
-0.216799	59.1533
-0.211799	59.5081
-0.206799	59.863
-0.201799	60.2181
-0.196799	60.5733
-0.191799	60.9287
-0.186799	61.2842
-0.181799	61.6399
-0.176799	61.9957
-0.171799	62.3516
-0.166799	62.7076
-0.161799	63.0638
-0.156799	63.42
-0.151799	63.7764
-0.146799	64.1329
-0.141799	64.4894
-0.136799	64.8461
-0.131799	65.2028
-0.126799	65.5596
-0.121799	65.9165
-0.116799	66.2734
-0.111799	66.6304
-0.106799	66.9875
-0.101799	67.3446
-0.0967994	67.7017
-0.0917994	68.0589
-0.0867994	68.4162
-0.0817994	68.7735
-0.0767994	69.1308
-0.0717994	69.4881
-0.0667994	69.8454
-0.0617994	70.2028
-0.0567994	70.5601
-0.0517994	70.9175
-0.0467994	71.2748
-0.0417994	71.6322
-0.0367994	71.9895
-0.0317994	72.3468
-0.0267994	72.7041
-0.0217994	73.0614
-0.0167994	73.4186
-0.0117994	73.7758
-0.00679939	74.133
-0.00179939	74.4901
0.00320061	74.8471
0.00820061	75.2041
0.0132006	75.5611
0.0182006	75.9179
0.0232006	76.2747
0.0282006	76.6314
0.0332006	76.9881
0.0382006	77.3446
0.0432006	77.701
0.0482006	78.0574
0.0532006	78.4137
0.0582006	78.7698
0.0632006	79.1258
0.0682006	79.4817
0.0732006	79.8375
0.0782006	80.1932
0.0832006	80.5488
0.0882006	80.9042
0.0932006	81.2594
0.0982006	81.6145
0.103201	81.9695
0.108201	82.3243
0.113201	82.679
0.118201	83.0334
0.123201	83.3878
0.128201	83.7419
0.133201	84.0959
0.138201	84.4496
0.143201	84.8032
0.148201	85.1566
0.153201	85.5098
0.158201	85.8628
0.163201	86.2156
0.168201	86.5682
0.173201	86.9206
0.178201	87.2727
0.183201	87.6246
0.188201	87.9763
0.193201	88.3277
0.198201	88.6789
0.203201	89.0299
0.208201	89.3806
0.213201	89.731
0.218201	90.0812
0.223201	90.4311
0.228201	90.7808
0.233201	91.1302
0.238201	91.4793
0.243201	91.8281
0.248201	92.1766
0.253201	92.5249
0.258201	92.8728
