-0.261799	215.209
-0.256799	215.2
-0.251799	215.192
-0.246799	215.184
-0.241799	215.176
-0.236799	215.168
-0.231799	215.16
-0.226799	215.153
-0.221799	215.146
-0.216799	215.138
-0.211799	215.131
-0.206799	215.125
-0.201799	215.118
-0.196799	215.111
-0.191799	215.105
-0.186799	215.099
-0.181799	215.093
-0.176799	215.087
-0.171799	215.081
-0.166799	215.076
-0.161799	215.07
-0.156799	215.065
-0.151799	215.06
-0.146799	215.055
-0.141799	215.051
-0.136799	215.046
-0.131799	215.042
-0.126799	215.037
-0.121799	215.033
-0.116799	215.029
-0.111799	215.026
-0.106799	215.022
-0.101799	215.019
-0.0967994	215.015
-0.0917994	215.012
-0.0867994	215.009
-0.0817994	215.007
-0.0767994	215.004
-0.0717994	215.002
-0.0667994	214.999
-0.0617994	214.997
-0.0567994	214.995
-0.0517994	214.994
-0.0467994	214.992
-0.0417994	214.991
-0.0367994	214.989
-0.0317994	214.988
-0.0267994	214.987
-0.0217994	214.986
-0.0167994	214.986
-0.0117994	214.985
-0.00679939	214.985
-0.00179939	214.985
0.00320061	214.985
0.00820061	214.985
0.0132006	214.986
0.0182006	214.986
0.0232006	214.987
0.0282006	214.988
0.0332006	214.989
0.0382006	214.99
0.0432006	214.991
0.0482006	214.993
0.0532006	214.994
0.0582006	214.996
0.0632006	214.998
0.0682006	215
0.0732006	215.002
0.0782006	215.005
0.0832006	215.008
0.0882006	215.01
0.0932006	215.013
0.0982006	215.016
0.103201	215.02
0.108201	215.023
0.113201	215.027
0.118201	215.03
0.123201	215.034
0.128201	215.039
0.133201	215.043
0.138201	215.047
0.143201	215.052
0.148201	215.057
0.153201	215.061
0.158201	215.067
0.163201	215.072
0.168201	215.077
0.173201	215.083
0.178201	215.089
0.183201	215.094
0.188201	215.101
0.193201	215.107
0.198201	215.113
0.203201	215.12
0.208201	215.126
0.213201	215.133
0.218201	215.14
0.223201	215.148
0.228201	215.155
0.233201	215.163
0.238201	215.17
0.243201	215.178
0.248201	215.186
0.253201	215.194
0.258201	215.203
